,年份,考生所在地,文理分科,批次名称,最低控制分数线
4164,2014,河北,理科,本科三批,326
4165,2014,河北,理科,专科,200
4166,2014,河北,文科,本科一批,563
4167,2014,河北,文科,本科二批,513
4168,2014,河北,文科,本科三批,415
4169,2014,河北,文科,专科,200
4170,2014,山西,理科,本科一批,534
4171,2014,山西,理科,本科二批,462
4172,2014,山西,理科,艺术类一本,347
4173,2014,山西,理科,艺术类二本,300
4174,2014,山西,理科,体育类一本,427
4175,2014,山西,理科,体育类二本,370
4176,2014,山西,文科,本科一批,526
4177,2014,山西,文科,本科二批,478
4178,2014,山西,文科,艺术类一本,342
4179,2014,山西,文科,艺术类二本,311
4180,2014,山西,文科,体育类一本,421
4181,2014,山西,文科,体育类二本,382
4182,2014,内蒙古,理科,本科一批,501
4183,2014,内蒙古,理科,本科二批,388
4184,2014,内蒙古,理科,本科二批C,336
4185,2014,内蒙古,文科,本科一批,525
4186,2014,内蒙古,文科,本科二批,455
4187,2014,内蒙古,文科,本科二批C,404
4188,2014,河南,理科,本科一批,547
4189,2014,河南,理科,本科二批,476
4190,2014,河南,理科,本科三批,400
4191,2014,河南,理科,专科,200
4192,2014,河南,文科,本科一批,536
4193,2014,河南,文科,本科二批,483
4194,2014,河南,文科,本科三批,425
4195,2014,河南,文科,专科,200
4196,2014,海南,理科,本科一批,606
4197,2014,海南,理科,本科二批,542
4198,2014,海南,文科,本科一批,666
4199,2014,海南,文科,本科二批,590
4200,2014,广西,理科,本科一批,520
4201,2014,广西,理科,本科二批,407
4202,2014,广西,理科,本科三批,326
4203,2014,广西,理科,专科,200
4204,2014,广西,文科,本科一批,550
4205,2014,广西,文科,本科二批,463
4206,2014,广西,文科,本科三批,404
4207,2014,广西,文科,专科,200
4208,2014,贵州,理科,本科一批,484
4209,2014,贵州,理科,本科二批,382
4210,2014,贵州,理科,本科三批,337
4211,2014,贵州,理科,专科批,200
4212,2014,贵州,文科,本科一批,569
4213,2014,贵州,文科,本科二批,489
4214,2014,贵州,文科,本科三批,444
4215,2014,贵州,文科,专科批,220
4216,2014,云南,理科,本科一批,525
4217,2014,云南,理科,本科二批,445
4218,2014,云南,理科,本科三批,400
4219,2014,云南,理科,专科一批,370
4220,2014,云南,理科,艺术类本科,320
4221,2014,云南,理科,艺术类专科,275
4222,2014,云南,理科,体育类本科,325
4223,2014,云南,文科,本科一批,565
4224,2014,云南,文科,本科二批,500
4225,2014,云南,文科,本科三批,450
4226,2014,云南,文科,专科一批,430
4227,2014,云南,文科,艺术类本科,370
4228,2014,云南,文科,艺术类专科,330
4229,2014,云南,文科,体育类本科,380
4230,2014,西藏,理科,重点本科(少数民族),280
4231,2014,西藏,理科,重点本科(汉族),460
4232,2014,西藏,理科,普通本科(少数民族),230
4233,2014,西藏,理科,普通本科(汉族),310
4234,2014,西藏,理科,专科(少数民族),196
4235,2014,西藏,理科,专科(汉族),288
4236,2014,西藏,文科,重点本科(少数民族),340
4237,2014,西藏,文科,重点本科(汉族),500
4238,2014,西藏,文科,普通本科(少数民族),285
4239,2014,西藏,文科,普通本科(汉族),355
4240,2014,西藏,文科,专科(少数民族),251
4241,2014,西藏,文科,专科(汉族),323
4242,2014,青海,理科,本科一批,406
4243,2014,青海,理科,本科二批,362
4244,2014,青海,理科,本科三批,330
4245,2014,青海,理科,专科,200
4246,2014,青海,文科,本科一批,473
4247,2014,青海,文科,本科二批,426
4248,2014,青海,文科,本科三批,386
4249,2014,青海,文科,专科,200
4250,2014,陕西,理科,本科三批,342
4251,2014,陕西,理科,专科,256
4252,2014,陕西,文科,本科一批,548
4253,2014,陕西,文科,本科二批,492
4254,2014,陕西,文科,本科三批,387
4255,2014,陕西,文科,专科,273
4256,2014,甘肃,理科,本科一批,516
4257,2014,甘肃,理科,本科二批,459
4258,2014,甘肃,理科,民族院校民族班,395
4259,2014,甘肃,文科,本科一批,543
4260,2014,甘肃,文科,本科二批,499
4261,2014,甘肃,文科,民族院校民族班,430
4262,2014,河北,理科,本科一批,573
4263,2014,河北,理科,本科二批,503
4264,2014,河北,理科,本科三批,326
4265,2014,河北,理科,专科,200
4266,2014,河北,文科,本科一批,563
4267,2014,河北,文科,本科二批,513
4268,2014,河北,文科,本科三批,415
4269,2014,河北,文科,专科,200
4270,2014,山西,理科,本科一批,534
4271,2014,山西,理科,本科二批,462
4272,2014,山西,理科,艺术类一本,347
4273,2014,山西,理科,艺术类二本,300
4274,2014,山西,理科,体育类一本,427
4275,2014,山西,理科,体育类二本,370
4276,2014,山西,文科,本科一批,526
4277,2014,山西,文科,本科二批,478
4278,2014,山西,文科,艺术类一本,342
4279,2014,山西,文科,艺术类二本,311
4280,2014,山西,文科,体育类一本,421
4281,2014,山西,文科,体育类二本,382
4282,2014,内蒙古,理科,本科一批,501
4283,2014,内蒙古,理科,本科二批,388
4284,2014,内蒙古,理科,本科二批C,336
4285,2014,内蒙古,文科,本科一批,525
4286,2014,内蒙古,文科,本科二批,455
4287,2014,内蒙古,文科,本科二批C,404
4288,2014,河南,理科,本科一批,547
4289,2014,河南,理科,本科二批,476
4290,2014,河南,理科,本科三批,400
4291,2014,河南,理科,专科,200
4292,2014,河南,文科,本科一批,536
4293,2014,河南,文科,本科二批,483
4294,2014,河南,文科,本科三批,425
4295,2014,河南,文科,专科,200
4296,2014,海南,理科,本科一批,606
4297,2014,海南,理科,本科二批,542
4298,2014,海南,文科,本科一批,666
4299,2014,海南,文科,本科二批,590
4300,2014,广西,理科,本科一批,520
4301,2014,广西,理科,本科二批,407
4302,2014,广西,理科,本科三批,326
4303,2014,广西,理科,专科,200
4304,2014,广西,文科,本科一批,550
4305,2014,广西,文科,本科二批,463
4306,2014,广西,文科,本科三批,404
4307,2014,广西,文科,专科,200
4308,2014,贵州,理科,本科一批,484
4309,2014,贵州,理科,本科二批,382
4310,2014,贵州,理科,本科三批,337
4311,2014,贵州,理科,专科批,200
4312,2014,贵州,文科,本科一批,569
4313,2014,贵州,文科,本科二批,489
4314,2014,贵州,文科,本科三批,444
4315,2014,贵州,文科,专科批,220
4316,2014,云南,理科,本科一批,525
4317,2014,云南,理科,本科二批,445
4318,2014,云南,理科,本科三批,400
4319,2014,云南,理科,专科一批,370
4320,2014,云南,理科,艺术类本科,320
4321,2014,云南,理科,艺术类专科,275
4322,2014,云南,理科,体育类本科,325
4323,2014,云南,文科,本科一批,565
4324,2014,云南,文科,本科二批,500
4325,2014,云南,文科,本科三批,450
4326,2014,云南,文科,专科一批,430
4327,2014,云南,文科,艺术类本科,370
4328,2014,云南,文科,艺术类专科,330
4329,2014,云南,文科,体育类本科,380
4330,2014,西藏,理科,重点本科(少数民族),280
4331,2014,西藏,理科,重点本科(汉族),460
4332,2014,西藏,理科,普通本科(少数民族),230
4333,2014,西藏,理科,普通本科(汉族),310
4334,2014,西藏,理科,专科(少数民族),196
4335,2014,西藏,理科,专科(汉族),288
4336,2014,西藏,文科,重点本科(少数民族),340
4337,2014,西藏,文科,重点本科(汉族),500
4338,2014,西藏,文科,普通本科(少数民族),285
4339,2014,西藏,文科,普通本科(汉族),355
4340,2014,西藏,文科,专科(少数民族),251
4341,2014,西藏,文科,专科(汉族),323
4342,2014,青海,理科,本科一批,406
4343,2014,青海,理科,本科二批,362
4344,2014,青海,理科,本科三批,330
4345,2014,青海,理科,专科,200
4346,2014,青海,文科,本科一批,473
4347,2014,青海,文科,本科二批,426
4348,2014,青海,文科,本科三批,386
4349,2014,青海,文科,专科,200
4350,2014,山西,理科,体育类二本,370
4351,2014,山西,文科,本科一批,526
4352,2014,山西,文科,本科二批,478
4353,2014,山西,文科,艺术类一本,342
4354,2014,山西,文科,艺术类二本,311
4355,2014,山西,文科,体育类一本,421
4356,2014,山西,文科,体育类二本,382
4357,2014,内蒙古,理科,本科一批,501
4358,2014,内蒙古,理科,本科二批,388
4359,2014,内蒙古,理科,本科二批C,336
4360,2014,内蒙古,文科,本科一批,525
4361,2014,内蒙古,文科,本科二批,455
4362,2014,内蒙古,文科,本科二批C,404
4363,2014,河南,理科,本科一批,547
4364,2014,河南,理科,本科二批,476
4365,2014,河南,理科,本科三批,400
4366,2014,河南,理科,专科,200
4367,2014,河南,文科,本科一批,536
4368,2014,河南,文科,本科二批,483
4369,2014,河南,文科,本科三批,425
4370,2014,河南,文科,专科,200
4371,2014,海南,理科,本科一批,606
4372,2014,海南,理科,本科二批,542
4373,2014,海南,文科,本科一批,666
4374,2014,海南,文科,本科二批,590
4375,2014,广西,理科,本科一批,520
4376,2014,广西,理科,本科二批,407
4377,2014,广西,理科,本科三批,326
4378,2014,广西,理科,专科,200
4379,2014,广西,文科,本科一批,550
4380,2014,广西,文科,本科二批,463
4381,2014,广西,文科,本科三批,404
4382,2014,广西,文科,专科,200
4383,2014,贵州,理科,本科一批,484
4384,2014,贵州,理科,本科二批,382
4385,2014,贵州,理科,本科三批,337
4386,2014,贵州,理科,专科批,200
4387,2014,贵州,文科,本科一批,569
4388,2014,贵州,文科,本科二批,489
4389,2014,贵州,文科,本科三批,444
4390,2014,贵州,文科,专科批,220
4391,2014,云南,理科,本科一批,525
4392,2014,云南,理科,本科二批,445
4393,2014,云南,理科,本科三批,400
4394,2014,云南,理科,专科一批,370
4395,2014,云南,理科,艺术类本科,320
4396,2014,云南,理科,艺术类专科,275
4397,2014,云南,理科,体育类本科,325
4398,2014,云南,文科,本科一批,565
4399,2014,云南,文科,本科二批,500
4400,2014,云南,文科,本科三批,450
4401,2014,云南,文科,专科一批,430
4402,2014,云南,文科,艺术类本科,370
4403,2014,云南,文科,艺术类专科,330
4404,2014,云南,文科,体育类本科,380
4405,2014,西藏,理科,重点本科(少数民族),280
4406,2014,西藏,理科,重点本科(汉族),460
4407,2014,西藏,理科,普通本科(少数民族),230
4408,2014,西藏,理科,普通本科(汉族),310
4409,2014,西藏,理科,专科(少数民族),196
4410,2014,西藏,理科,专科(汉族),288
4411,2014,西藏,文科,重点本科(少数民族),340
4412,2014,西藏,文科,重点本科(汉族),500
4413,2014,西藏,文科,普通本科(少数民族),285
4414,2014,西藏,文科,普通本科(汉族),355
4415,2014,西藏,文科,专科(少数民族),251
4416,2014,西藏,文科,专科(汉族),323
4417,2014,青海,理科,本科一批,406
4418,2014,青海,理科,本科二批,362
4419,2014,青海,理科,本科三批,330
4420,2014,青海,理科,专科,200
4421,2014,青海,文科,本科一批,473
4422,2014,青海,文科,本科二批,426
4423,2014,青海,文科,本科三批,386
4424,2014,青海,文科,专科,200
4425,2014,广西,理科,本科一批,520
4426,2014,广西,理科,本科二批,407
4427,2014,广西,理科,本科三批,326
4428,2014,广西,理科,专科,200
4429,2014,广西,文科,本科一批,550
4430,2014,广西,文科,本科二批,463
4431,2014,广西,文科,本科三批,404
4432,2014,广西,文科,专科,200
4433,2014,贵州,理科,本科一批,484
4434,2014,贵州,理科,本科二批,382
4435,2014,贵州,理科,本科三批,337
4436,2014,贵州,理科,专科批,200
4437,2014,贵州,文科,本科一批,569
4438,2014,贵州,文科,本科二批,489
4439,2014,贵州,文科,本科三批,444
4440,2014,贵州,文科,专科批,220
4441,2014,云南,理科,本科一批,525
4442,2014,云南,理科,本科二批,445
4443,2014,云南,理科,本科三批,400
4444,2014,云南,理科,专科一批,370
4445,2014,云南,理科,艺术类本科,320
4446,2014,云南,理科,艺术类专科,275
4447,2014,云南,理科,体育类本科,325
4448,2014,云南,文科,本科一批,565
4449,2014,云南,文科,本科二批,500
4450,2014,云南,文科,本科三批,450
4451,2014,云南,文科,专科一批,430
4452,2014,云南,文科,艺术类本科,370
4453,2014,云南,文科,艺术类专科,330
4454,2014,云南,文科,体育类本科,380
4455,2014,西藏,理科,重点本科(少数民族),280
4456,2014,西藏,理科,重点本科(汉族),460
4457,2014,西藏,理科,普通本科(少数民族),230
4458,2014,西藏,理科,普通本科(汉族),310
4459,2014,西藏,理科,专科(少数民族),196
4460,2014,西藏,理科,专科(汉族),288
4461,2014,西藏,文科,重点本科(少数民族),340
4462,2014,西藏,文科,重点本科(汉族),500
4463,2014,西藏,文科,普通本科(少数民族),285
4464,2014,西藏,文科,普通本科(汉族),355
4465,2014,西藏,文科,专科(少数民族),251
4466,2014,西藏,文科,专科(汉族),323
4467,2014,青海,理科,本科一批,406
4468,2014,青海,理科,本科二批,362
4469,2014,青海,理科,本科三批,330
4470,2014,青海,理科,专科,200
4471,2014,青海,文科,本科一批,473
4472,2014,青海,文科,本科二批,426
4473,2014,青海,文科,本科三批,386
4474,2014,青海,文科,专科,200
4475,2014,云南,文科,本科三批,450
4476,2014,云南,文科,专科一批,430
4477,2014,云南,文科,艺术类本科,370
4478,2014,云南,文科,艺术类专科,330
4479,2014,云南,文科,体育类本科,380
4480,2014,西藏,理科,重点本科(少数民族),280
4481,2014,西藏,理科,重点本科(汉族),460
4482,2014,西藏,理科,普通本科(少数民族),230
4483,2014,西藏,理科,普通本科(汉族),310
4484,2014,西藏,理科,专科(少数民族),196
4485,2014,西藏,理科,专科(汉族),288
4486,2014,西藏,文科,重点本科(少数民族),340
4487,2014,西藏,文科,重点本科(汉族),500
4488,2014,西藏,文科,普通本科(少数民族),285
4489,2014,西藏,文科,普通本科(汉族),355
4490,2014,西藏,文科,专科(少数民族),251
4491,2014,西藏,文科,专科(汉族),323
4492,2014,青海,理科,本科一批,406
4493,2014,青海,理科,本科二批,362
4494,2014,青海,理科,本科三批,330
4495,2014,青海,理科,专科,200
4496,2014,青海,文科,本科一批,473
4497,2014,青海,文科,本科二批,426
4498,2014,青海,文科,本科三批,386
4499,2014,青海,文科,专科,200
4500,2014,宁夏,理科,本科一批,473
4501,2014,宁夏,理科,本科二批,440
4502,2014,宁夏,理科,本科三批,320
4503,2014,宁夏,文科,本科一批,517
4504,2014,宁夏,文科,本科二批,486
4505,2014,宁夏,文科,本科三批,370
4506,2014,新疆,理科,本科一批,475
4507,2014,新疆,理科,本科二批,405
4508,2014,新疆,理科,本科三批,360
4509,2014,新疆,理科,专科一批,265
4510,2014,新疆,理科,专科二批,200
4511,2014,新疆,文科,本科一批,516
4512,2014,新疆,文科,本科二批,446
4513,2014,新疆,文科,本科三批,389
4514,2014,新疆,文科,专科一批,300
4515,2014,新疆,文科,专科二批,200
4516,2014,江西,理科,本科一批,526
4517,2014,江西,理科,本科二批,471
4518,2014,江西,理科,本科三批,438
4519,2014,江西,文科,本科一批,524
4520,2014,江西,文科,本科二批,479
4521,2014,江西,文科,本科三批,450
4522,2013,北京,理科,本科一批,550
4523,2013,北京,理科,本科二批,505
4524,2013,北京,理科,本科三批,475
4525,2013,北京,理科,艺术类本科,328
4526,2013,北京,理科,专科提前批,150
4527,2013,北京,理科,体育专业,370
4528,2013,北京,理科,专科,180
4529,2013,北京,文科,本科一批,549
4530,2013,北京,文科,本科二批,494
4531,2013,北京,文科,本科三批,454
4532,2013,北京,文科,艺术类本科,321
4533,2013,北京,文科,专科提前批,150
4534,2013,北京,文科,体育专业,350
4535,2013,北京,文科,专科,150
4536,2013,天津,理科,本科一批,521
4537,2013,天津,理科,本科二批,436
4538,2013,天津,理科,本科三批,318
4539,2013,天津,文科,本科一批,533
4540,2013,天津,文科,本科二批,474
