"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"马里","MLI","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","275494520.141999","343771964.662167","339913833.096246","359772363.262207","430096738.369216","486617332.387405","563683660.31194","538747268.333356","830710615.179954","939227993.66396","1049838492.55759","1222702356.10946","1595423285.64659","1759690811.60699","1538972158.1782","1333754034.23489","1297765448.50498","1232932008.13719","1392195933.33971","1852163474.54664","2090629722.63611","2169040741.55896","2181821902.43953","2681912030.49384","2724131545.16958","2830673388.82429","2818280876.07615","2081846482.74771","2706425298.36818","2780422212.26995","2697105694.07956","2920358586.75234","3439463140.35541","2954129565.82965","3465305993.47783","3889758023.73699","4703504466.53245","5444474268.42491","6245031690.06808","6899799785.8441","8145694631.88354","9750822511.47988","10181021770.4326","10678749467.4697","12978107560.5982","12442747897.2223","13246412031.4145","14345828992.0411","13099495529.7113","14010787737.8424","15339614406.6617","17196688919.9878","",
"马耳他","MLT","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","250721821.553678","264579879.784878","295118249.324932","345602025.375393","376094108.475331","474620439.58496","527936988.791275","625573345.532174","793675169.878579","1001300838.32335","1250242107.87969","1243469360.56838","1234518125","1165771369.00625","1101828568.76804","1117835285.50512","1435079200.34957","1751247763.41948","2019474244.19359","2118574772.11136","2547163582.33149","2750041434.26295","3021910216.71827","2709178326.78271","2998570146.54095","3439931906.61479","3570271557.88471","3705372038.70537","3923637971.04652","4127313818.33836","4306192435.82207","4331870647.71535","4689832689.83269","5456583589.39342","6062780269.0583","6394851386.64345","6757119558.3992","7880509170.54476","8977149553.24447","8528202278.41067","8741059602.64901","9500669014.63601","9211948090.70898","10151192765.7466","11281702719.8057","10701866983.4752","11442612408.8179","12748803180.3035","14542039605.2294","",
"缅甸","MMR","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8905066163.58643","6477790688.22844","6777632512.0781","10467109977.6717","10567354056.4049","11986972418.5103","14502553709.8303","20182477480.5512","31862554101.9378","36906181380.8127","49540813342.4834","59977326085.9908","59937797559.3295","60269734044.526","65446199787.8425","59687410896.5734","63256184700.2223","66719084835.9898","71214803377.8188","",
"中东与北非地区（不包括高收入）","MNA","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291977926203.775","298974603955.215","340938000365.744","395341663020.909","406061591751.03","412145759200.357","435878889858.878","451673606823.492","467359849131.346","453675740618.617","511776433348.428","593117335732.066","698623941564.983","811618643772.431","1003135831263.3","1235624165211.14","1196064624693.21","1383648960546.26","1568618556169.38","1728670837464.96","1624179970871.02","1598440150830.85","1441623404793.42","1453306730365.21","1437537340501.73","","",
"黑山","MNE","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","984297589.359934","1159869245.92513","1284685050.52413","1707710053.14938","2073234417.68066","2257174480.78597","2721903148.91482","3680710375.03422","4545674527.61096","4159328980.2723","4139192052.98013","4538199888.79622","4087725812.66864","4464261816.25066","4587928884.17142","4052913385.82677","4374128318.58407","4844592066.71174","5452173040.60434","",
"蒙古","MNG","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","2310099100","2552401933.33333","2725736633.33333","2098734600","2186505475","2896178866.66667","3020611600","3204461566.66667","3576966800","2560785660","2379018326.31579","1317611863.84977","768401634.154573","925817092.217484","1452165005.2384","1345719472.35883","1180934202.83801","1124440248.9783","1057408588.68269","1136896123.61298","1267997934.3125","1396555719.97409","1595297355.78349","1992066808.09598","2523471532.01083","3414055566.1138","4234999823.30839","5623216448.86851","4583850367.88972","7189481824.07288","10409797649.3063","12292770631.1967","12582122604.1921","12226514722.0861","11749620619.5962","11186734674.3847","11433635875.9316","13009574620.6012","",
"北马里亚纳群岛","MNP","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284000000","1239000000","1210000000","1061000000","990000000","938000000","939000000","795000000","799000000","733000000","751000000","782000000","845000000","931000000","1250000000","1593000000","","",
"莫桑比克","MOZ","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","3526287037.03704","3537099150.14164","3612171957.67196","3236430348.25871","3376172169.81132","4456240740.74074","5247193069.30693","2354117303.06158","2093571673.65612","2314159887.23319","2512079324.07706","3263761937.95748","2291175764.66004","2394823061.93212","2460670287.73707","2521738759.58885","3523842274.89662","4227273069.05991","4873242526.06404","5302532113.25156","5016469068.50898","4766928746.6914","5031510908.86055","5597367853.40358","6831808930.39816","7723846194.87446","8312078525.08582","9366742309.49331","11494837053.4061","10911698204.4676","10154238250.1818","13131168011.807","15265269710.6404","16018848993.9909","16961117243.491","14798413628.4625","10896894351.3881","12651912500.4128","14457964380.8548","",
"毛里塔尼亚","MRT","GDP（现价美元）","NY.GDP.MKTP.CD","92609243.6889684","107726205.64352","111148610.793216","113797382.615723","151897202.546491","172767212.410801","180340652.907946","191221776.831632","210695182.692288","199643447.641197","209348256.001325","227051055.184993","265009396.653643","333731886.122433","414772366.009093","475916497.69628","524407949.855849","540635401.242895","544424587.056593","644070390.586697","709041462.208777","747994670.344005","750214401.613315","788371840.318764","726937308.885277","683193876.889148","802890746.890756","909820596.846435","957377548.471449","981529430.10921","1019600785.27212","1443688869.96039","1464392416.14671","1249944999.42056","1315932644.95246","1415296704.11812","1442598431.0096","1401946853.20672","1375115534.0733","1405662878.85296","1293654175.2102","1295539448.36484","1324426606.62378","1563074859.52173","1833444740.37736","2184445123.17519","3040716679.07669","3356757064.45846","4031048268.43289","3662282133.18962","4337794151.37698","5166346516.40948","5231255478.38986","5639818811.90095","5372783879.75886","4832547925.29075","4727937032.27564","4975432190.51025","5365868725.27374","",
"毛里求斯","MUS","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","704033525.405972","823634464.910024","1015365145.29554","1211141231.11555","1131788191.50736","1142393554.52358","1078408829.616","1090276947.25872","1040557089.33864","1076121094.38239","1462900255.4506","1880852914.22714","2134517067.65295","2181930254.82301","2653480001.34558","2856890680.60285","3224267547.80508","3263368410.01813","3558137040.37772","4040345933.29231","4421943910.49749","4187367601.73431","4169664285.38681","4343710332.8144","4663313618.18946","4613630624.20504","4841310238.77849","5816553825.08191","6578844486.90016","6488750453.74791","7028803365.70151","8150138757.15741","9990370016.30771","9128843109.15588","10003670690.3497","11518393367.2403","11668685524.1265","12129642296.4425","12803445933.5894","11692287066.381","12232463655.5727","13259351418.4459","14220348672.7333","",
"马拉维","MWI","GDP（现价美元）","NY.GDP.MKTP.CD","162956740.865183","174576508.469831","183116337.673247","190816183.676326","194736105.277894","229455410.891782","260394792.104158","269814968.240817","245169806.792272","265810632.425297","290531621.264851","365386929.835119","406062874.251497","444281703.893568","548621017.593913","613220652.928919","670317634.173056","806290840.624654","949034016.830627","1058269065.98115","1237655461.1501","1237685691.94683","1180104216.01137","1223186840.31324","1208008985.42522","1131347798.26653","1183654827.79002","1183094127.76746","1379924257.21313","1590215582.53307","1880771556.30474","2203545856.66893","1799517081.56412","2070636935.58644","1181802596.03498","1397457932.30697","2281034131.36493","2663234933.89767","1750584265.28754","1775921718.10534","1743506531.32652","1716502862.2954","3495748397.63025","3208837077.25069","3476094498.87517","3655909664.1423","3998020176.67364","4432937045.79897","5321012192.33619","6191127665.1963","6959655570.89098","8004000737.30717","6028487928.83351","5518880768.57955","6047813437.31804","6373212640.84604","5433040159.88747","6303292264.18905","7064971176.34408","",
"马来西亚","MYS","GDP（现价美元）","NY.GDP.MKTP.CD","1916241996.60264","1901868548.28172","2001502678.6881","2510126747.68065","2674441395.53116","2956356984.18921","3143538481.64119","3188945511.56409","3330393309.81315","3664575983.27453","3864170913.36731","4244340333.51899","5043268548.73032","7662996766.66803","9496074114.07918","9298800799.46702","11050125904.9418","13139397879.1695","16358376511.2263","21213672089.1976","24488033442.0506","25004557093.8761","26804401815.5348","30346788437.5135","33943505717.6993","31200161095.4491","27734562640.4277","32181695507.2234","35271880250.4964","38848567631.4235","44024178343.0071","49142784405.0044","59167157497.9385","66894448545.1226","74477975918.3051","88704944178.6284","100854996422.609","100005323301.867","72167753770.8928","79148947368.4211","93789736842.1053","92783947368.4211","100845263157.895","110202368421.053","124749736842.105","143534102611.497","162690965596.205","193547824063.3","230813597937.526","202257586267.556","255016609232.871","297951960784.314","314443149443.149","323277158906.979","338061963396.376","296636282166.176","296753497922.573","314707268049.991","354348422831.193","",
"北美","NAC","GDP（现价美元）","NY.GDP.MKTP.CD","583464887370.094","604945237601.491","648062241978.721","684409517702.8","736034209690.038","799156583591.849","877149346286.871","928520035935.36","1015569560567.08","1100414094243.72","1161385395224.42","1264333061477.52","1392428220992.02","1556967359214.08","1705964297648.26","1859083029787.65","2080373864401.62","2293885156934.65","2570707667449.81","2870923302185.42","3131774126345.01","3513995963656.99","3658081025119.14","3975475111781.89","4393971258071.62","4704774999482.75","4958242427343.98","5287828242049.45","5745207451214.25","6208137243275.24","6558665950908.47","6770092083611.19","7114394589284.92","7437550121892.44","7867242439501.61","8245811373385.4","8704363777972.13","9233311210265.78","9697762238406.81","10310072635807.7","10998121151318.6","11321881659892.6","11698306960646.5","12354812816817.7","13241410621714.1","14210866344864.7","15135440910461.2","15922730888205.8","16268085220997.2","15825892407986.4","16611339953589.4","17337272540202.8","18026511572523.6","18632441320853.1","19329008738304.3","19778113935832.2","20239948343915.9","21138584471481.7","22213254904898.5","",
"纳米比亚","NAM","GDP（现价美元）","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2422096074.58458","2246757386.46297","2116069373.76879","2293990996.47113","1947967886.46389","1605911706.00638","1806223061.29464","2296378834.86149","2491412335.78392","2531519951.42295","2785764518.01845","2992650454.49607","3424733520.33661","3218475900.48046","3636645995.26867","3942478205.72909","3945340776.40546","4102648719.61806","3826527630.55551","3818954447.99083","3833993702.98856","3476452446.22032","3275669889.09655","4811994024.87871","6480441754.26103","7121391945.65439","7835043624.01241","8740865600.24981","8486721916.9128","8876191120.76189","11282192605.0374","12409629835.6998","13016272898.9038","12717790504.5002","12786078008.2376","11650656642.2655","11286139080.0065","13566192142.5835","14521711630.1744","",
