name|rating|price|rating_count|publisher_country|rank|date
快影-创作有趣的视频|4.96913|0.0|807285|China|6|2021-01-29
抖音|4.91348|0.0|29907008|China|7|2021-01-29
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|8|2021-01-29
QQ|4.04361|0.0|1397934|China|9|2021-01-29
合成大西瓜!|3.90516|0.0|37009|None|10|2021-01-29
小红书 – 标记我的生活|4.94723|0.0|7272741|China|11|2021-01-29
快手-领红包 看超级直播|4.83713|0.0|6743311|China|12|2021-01-29
剪映 - 轻而易剪|4.91715|0.0|4803102|China|13|2021-01-29
快看点|4.91824|0.0|164815|None|14|2021-01-29
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|15|2021-01-29
和平精英|4.54795|0.0|12686754|China|16|2021-01-29
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|17|2021-01-29
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|18|2021-01-29
一甜相机 - 漫画脸&风格自拍|4.95097|0.0|348883|China|19|2021-01-29
钉钉|2.44261|0.0|2300369|China|20|2021-01-29
交管12123|4.92895|0.0|170100|China|21|2021-01-29
王者荣耀|4.13757|0.0|8863337|China|22|2021-01-29
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|23|2021-01-29
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|24|2021-01-29
百度|4.37357|0.0|862205|China|25|2021-01-29
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|26|2021-01-29
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|27|2021-01-29
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|28|2021-01-29
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|29|2021-01-29
影之刃3|2.31086|0.0|6260|Hong Kong|30|2021-01-29
京东-不负每一份热爱|4.40716|0.0|419114|China|31|2021-01-29
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|32|2021-01-29
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|33|2021-01-29
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|34|2021-01-29
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|35|2021-01-29
企业微信|3.13185|0.0|63749|China|36|2021-01-29
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|37|2021-01-29
纸嫁衣 - 密室逃脱类恐怖解密游戏|4.71788|0.0|109141|None|38|2021-01-29
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|39|2021-01-29
梦想新大陆|4.32475|0.0|9555|China|40|2021-01-29
微博|2.70764|0.0|684123|China|41|2021-01-29
醒图—修出高级美|4.30745|0.0|13085|China|42|2021-01-29
使命召唤手游|4.5467|0.0|315244|China|43|2021-01-29
美图秀秀|4.85628|0.0|2580838|Hong Kong|44|2021-01-29
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|45|2021-01-29
百度网盘|4.43522|0.0|711534|None|46|2021-01-29
农行掌上银行|3.02161|0.0|71163|China|47|2021-01-29
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|48|2021-01-29
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|49|2021-01-29
中国工商银行|3.21685|0.0|81992|China|50|2021-01-29
美团-干啥都省钱|4.723|0.0|986029|China|51|2021-01-29
菜鸟—快递轻松查寄取|4.87089|0.0|3473227|China|52|2021-01-29
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|53|2021-01-29
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|54|2021-01-29
中国建设银行|3.28455|0.0|75361|China|55|2021-01-29
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|56|2021-01-29
芒果TV|4.79947|0.0|585460|China|57|2021-01-29
中国移动（手机营业厅）|4.77482|0.0|8096235|China|58|2021-01-29
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|59|2021-01-29
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|60|2021-01-29
中国银行手机银行|3.42336|0.0|40292|China|61|2021-01-29
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|62|2021-01-29
QQ邮箱|4.21346|0.0|1560|China|63|2021-01-29
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|64|2021-01-29
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|65|2021-01-29
和平营地|3.81212|0.0|24314|China|66|2021-01-29
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|67|2021-01-29
我眼神儿贼好! - 脑洞大开的休闲解谜游戏|4.71071|0.0|85764|None|68|2021-01-29
WPS Office|4.8129|0.0|1001586|China|69|2021-01-29
神将三国-国风热血策略手游|4.47478|0.0|4263|South Korea|70|2021-01-29
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|71|2021-01-29
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|72|2021-01-29
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|73|2021-01-29
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|74|2021-01-29
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|75|2021-01-29
微视-短视频创作与分享|4.04417|0.0|201585|China|76|2021-01-29
欢乐斗地主|4.63786|0.0|936554|China|77|2021-01-29
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|78|2021-01-29
王者营地|3.97875|0.0|68339|China|79|2021-01-29
大众点评-发现品质生活|4.91732|0.0|1918159|China|80|2021-01-29
驾考宝典-2021驾校学车考驾照一点通|4.96088|0.0|899747|China|81|2021-01-29
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|82|2021-01-29
阿修罗之殇-魔剑侠缘|4.8243|0.0|1810|None|83|2021-01-29
屋顶棍棍侠|4.44969|0.0|27034|France|84|2021-01-29
京东金融|4.60933|0.0|222061|China|85|2021-01-29
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|86|2021-01-29
邮储手机银行|3.2402|0.0|43784|China|87|2021-01-29
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|88|2021-01-29
招商银行|4.91346|0.0|1922811|China|89|2021-01-29
开心消消乐®|4.47574|0.0|582593|China|90|2021-01-29
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|91|2021-01-29
全民大丰收-你的快乐已成熟|4.06763|0.0|11711|None|92|2021-01-29
滴滴出行 - DiDi|4.29434|0.0|733605|China|93|2021-01-29
人人视频-全民追剧神器|4.57017|0.0|71351|None|94|2021-01-29
阿里巴巴(1688)-货源批发采购进货市场|4.74158|0.0|149618|China|95|2021-01-29
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|96|2021-01-29
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|97|2021-01-29
Keep - 跑步健身计步瑜伽|4.90048|0.0|2621672|China|98|2021-01-29
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|99|2021-01-29
贝壳找房-买二手房新房租房必备软件|4.76528|0.0|227563|China|100|2021-01-29
name|rating|price|rating_count|publisher_country|rank|date
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|1|2021-01-30
合成大西瓜-纯净版|2.21648|0.0|2753|None|2|2021-01-30
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|3|2021-01-30
微信|4.36461|0.0|5694634|China|4|2021-01-30
合成大西瓜!|3.90516|0.0|37009|None|5|2021-01-30
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|6|2021-01-30
一甜相机 - 漫画脸&风格自拍|4.95097|0.0|348883|China|7|2021-01-30
抖音|4.91348|0.0|29907008|China|8|2021-01-30
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|9|2021-01-30
QQ|4.04361|0.0|1397934|China|10|2021-01-30
快看点|4.91824|0.0|164815|None|11|2021-01-30
快影-创作有趣的视频|4.96913|0.0|807285|China|12|2021-01-30
快手-领红包 看超级直播|4.83713|0.0|6743311|China|13|2021-01-30
小红书 – 标记我的生活|4.94723|0.0|7272741|China|14|2021-01-30
剪映 - 轻而易剪|4.91715|0.0|4803102|China|15|2021-01-30
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|16|2021-01-30
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|17|2021-01-30
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|18|2021-01-30
和平精英|4.54795|0.0|12686754|China|19|2021-01-30
王者荣耀|4.13757|0.0|8863337|China|20|2021-01-30
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|21|2021-01-30
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|22|2021-01-30
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|23|2021-01-30
钉钉|2.44261|0.0|2300369|China|24|2021-01-30
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|25|2021-01-30
百度|4.37357|0.0|862205|China|26|2021-01-30
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|27|2021-01-30
交管12123|4.92895|0.0|170100|China|28|2021-01-30
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|29|2021-01-30
京东-不负每一份热爱|4.40716|0.0|419114|China|30|2021-01-30
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|31|2021-01-30
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|32|2021-01-30
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|33|2021-01-30
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|34|2021-01-30
合成大西瓜-西瓜合成游戏|4.84561|0.0|47826|None|35|2021-01-30
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|36|2021-01-30
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|37|2021-01-30
芒果TV|4.79947|0.0|585460|China|38|2021-01-30
醒图—修出高级美|4.30745|0.0|13085|China|39|2021-01-30
微博|2.70764|0.0|684123|China|40|2021-01-30
影之刃3|2.31086|0.0|6260|Hong Kong|41|2021-01-30
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|42|2021-01-30
美图秀秀|4.85628|0.0|2580838|Hong Kong|43|2021-01-30
王者营地|3.97875|0.0|68339|China|44|2021-01-30
使命召唤手游|4.5467|0.0|315244|China|45|2021-01-30
纸嫁衣 - 密室逃脱类恐怖解密游戏|4.71788|0.0|109141|None|46|2021-01-30
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|47|2021-01-30
美团-干啥都省钱|4.723|0.0|986029|China|48|2021-01-30
百度网盘|4.43522|0.0|711534|None|49|2021-01-30
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|50|2021-01-30
企业微信|3.13185|0.0|63749|China|51|2021-01-30
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|52|2021-01-30
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|53|2021-01-30
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|54|2021-01-30
战机：代号666|4.21662|0.0|2299|None|55|2021-01-30
菜鸟—快递轻松查寄取|4.87089|0.0|3473227|China|56|2021-01-30
农行掌上银行|3.02161|0.0|71163|China|57|2021-01-30
中国移动（手机营业厅）|4.77482|0.0|8096235|China|58|2021-01-30
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|59|2021-01-30
中国工商银行|3.21685|0.0|81992|China|60|2021-01-30
中国建设银行|3.28455|0.0|75361|China|61|2021-01-30
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|62|2021-01-30
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|63|2021-01-30
虎牙直播-游戏互动直播平台|4.18063|0.0|321364|China|64|2021-01-30
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|65|2021-01-30
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|66|2021-01-30
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|67|2021-01-30
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|68|2021-01-30
QQ邮箱|4.21346|0.0|1560|China|69|2021-01-30
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|70|2021-01-30
梦想新大陆|4.32475|0.0|9555|China|71|2021-01-30
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|72|2021-01-30
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|73|2021-01-30
WPS Office|4.8129|0.0|1001586|China|74|2021-01-30
中国银行手机银行|3.42336|0.0|40292|China|75|2021-01-30
微视-短视频创作与分享|4.04417|0.0|201585|China|76|2021-01-30
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|77|2021-01-30
和平营地|3.81212|0.0|24314|China|78|2021-01-30
我眼神儿贼好! - 脑洞大开的休闲解谜游戏|4.71071|0.0|85764|None|79|2021-01-30
云闪付-银行业统一移动支付App|3.71723|0.0|58157|China|80|2021-01-30
欢乐斗地主|4.63786|0.0|936554|China|81|2021-01-30
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|82|2021-01-30
大众点评-发现品质生活|4.91732|0.0|1918159|China|83|2021-01-30
阿修罗之殇-魔剑侠缘|4.8243|0.0|1810|None|84|2021-01-30
懂车帝 - 值得信赖的汽车选买平台|4.82038|0.0|150821|China|85|2021-01-30
京东到家-买菜超市生鲜外卖送药到家|4.9157|0.0|228699|None|86|2021-01-30
斗鱼-超高清游戏直播视频娱乐平台|3.49359|0.0|978618|China|87|2021-01-30
驯龙物语 - 宠物精灵养成策略回合制游戏!|4.38217|0.0|157|None|88|2021-01-30
择天仙诀-国风仙侠RPG手游|4.52123|0.0|424|None|89|2021-01-30
作业帮-拍照搜题辅导学习平台|4.46567|0.0|1118990|China|90|2021-01-30
神将三国-国风热血策略手游|4.47478|0.0|4263|South Korea|91|2021-01-30
美颜相机 - 拍人像更专业|4.8438|0.0|475231|Hong Kong|92|2021-01-30
京东金融|4.60933|0.0|222061|China|93|2021-01-30
开心消消乐®|4.47574|0.0|582593|China|94|2021-01-30
贪吃蛇进化论-新玩法解锁绝版皮肤|4.80772|0.0|361466|China|95|2021-01-30
唯品会 - 品牌特卖|4.88466|0.0|3331888|China|96|2021-01-30
58同城-招聘找工作兼职租房|4.617|0.0|1230696|China|97|2021-01-30
Keep - 跑步健身计步瑜伽|4.90048|0.0|2621672|China|98|2021-01-30
安居客-买卖二手房新房租房房产平台|4.69312|0.0|510820|China|99|2021-01-30
屋顶棍棍侠|4.44969|0.0|27034|France|100|2021-01-30
name|rating|price|rating_count|publisher_country|rank|date
微信|4.36461|0.0|5694634|China|1|2021-01-31
抖音极速版 - 集音符兑好礼|4.89014|0.0|429286|China|2|2021-01-31
合成大西瓜!|3.90516|0.0|37009|None|3|2021-01-31
快手极速版-领红包 看超级直播|4.48173|0.0|401386|None|4|2021-01-31
合成大西瓜-纯净版|2.21648|0.0|2753|None|5|2021-01-31
得物(毒)-有毒的运动×潮流×好物|4.75172|0.0|558086|China|6|2021-01-31
抖音|4.91348|0.0|29907008|China|7|2021-01-31
支付宝 - 生活好 支付宝|4.26844|0.0|835978|China|8|2021-01-31
QQ|4.04361|0.0|1397934|China|9|2021-01-31
一甜相机 - 漫画脸&风格自拍|4.95097|0.0|348883|China|10|2021-01-31
小红书 – 标记我的生活|4.94723|0.0|7272741|China|11|2021-01-31
快手-领红包 看超级直播|4.83713|0.0|6743311|China|12|2021-01-31
手机淘宝 - 淘到你说好|4.33646|0.0|945088|China|13|2021-01-31
Soul-《明星大侦探》官推|4.61261|0.0|661173|China|14|2021-01-31
拼多多 - 多多买菜，百亿补贴|3.47232|0.0|1615277|China|15|2021-01-31
剪映 - 轻而易剪|4.91715|0.0|4803102|China|16|2021-01-31
一念逍遥|4.77679|0.0|125406|China|17|2021-01-31
快看点|4.91824|0.0|164815|None|18|2021-01-31
和平精英|4.54795|0.0|12686754|China|19|2021-01-31
王者荣耀|4.13757|0.0|8863337|China|20|2021-01-31
腾讯视频-创造营2021独播|4.72506|0.0|17678979|China|21|2021-01-31
爱奇艺-赘婿独播|4.76711|0.0|18176050|China|22|2021-01-31
快影-创作有趣的视频|4.96913|0.0|807285|China|23|2021-01-31
网易云音乐-音乐的力量|4.64841|0.0|1102573|China|24|2021-01-31
百度|4.37357|0.0|862205|China|25|2021-01-31
美团外卖-外卖订餐,送啥都快|4.82693|0.0|7606094|China|26|2021-01-31
淘宝特价版 - 好货便宜不用拼|4.91245|0.0|4794081|China|27|2021-01-31
钉钉|2.44261|0.0|2300369|China|28|2021-01-31
京东-不负每一份热爱|4.40716|0.0|419114|China|29|2021-01-31
QQ音乐 - 让生活充满音乐|4.63758|0.0|1068832|China|30|2021-01-31
酷狗音乐-6000万正版曲库|4.85637|0.0|10859342|China|31|2021-01-31
高德地图-精准导航,打车公交地铁出行必备|4.87772|0.0|17018376|China|32|2021-01-31
哔哩哔哩-弹幕番剧直播高清视频|4.78031|0.0|2219120|China|33|2021-01-31
交管12123|4.92895|0.0|170100|China|34|2021-01-31
七猫小说-看小说电子书的阅读神器|4.38039|0.0|155732|China|35|2021-01-31
优酷-乡村爱情13独播|4.81992|0.0|19084206|China|36|2021-01-31
合成大西瓜-西瓜合成游戏|4.84561|0.0|47826|None|37|2021-01-31
醒图—修出高级美|4.30745|0.0|13085|China|38|2021-01-31
微博|2.70764|0.0|684123|China|39|2021-01-31
芒果TV|4.79947|0.0|585460|China|40|2021-01-31
美图秀秀|4.85628|0.0|2580838|Hong Kong|41|2021-01-31
QQ浏览器-热点新闻头条短视频抢先看|4.6184|0.0|737102|China|42|2021-01-31
美团-干啥都省钱|4.723|0.0|986029|China|43|2021-01-31
番茄小说 - 热门全本小说电子书阅读器|4.82812|0.0|1399835|China|44|2021-01-31
使命召唤手游|4.5467|0.0|315244|China|45|2021-01-31
百度网盘|4.43522|0.0|711534|None|46|2021-01-31
腾讯会议-多人实时视频会议软件|2.26115|0.0|85429|China|47|2021-01-31
WiFi万能钥匙-Wi-Fi安全热点一键极速连|4.41416|0.0|420589|China|48|2021-01-31
UC浏览器-新闻短视频抢先看|4.71658|0.0|1292470|China|49|2021-01-31
闲鱼 - 闲不住？上闲鱼！|4.51307|0.0|509608|China|50|2021-01-31
喜马拉雅「听书社区」电台有声小说相声评书|4.85609|0.0|2777184|China|51|2021-01-31
菜鸟—快递轻松查寄取|4.87089|0.0|3473227|China|52|2021-01-31
中国移动（手机营业厅）|4.77482|0.0|8096235|China|53|2021-01-31
影之刃3|2.31086|0.0|6260|Hong Kong|54|2021-01-31
王者营地|3.97875|0.0|68339|China|55|2021-01-31
轻颜相机-风格自拍新潮流|4.87024|0.0|2075554|China|56|2021-01-31
全民K歌-你其实很会唱歌|4.83596|0.0|4092674|China|57|2021-01-31
纸嫁衣 - 密室逃脱类恐怖解密游戏|4.71788|0.0|109141|None|58|2021-01-31
农行掌上银行|3.02161|0.0|71163|China|59|2021-01-31
企业微信|3.13185|0.0|63749|China|60|2021-01-31
中国建设银行|3.28455|0.0|75361|China|61|2021-01-31
中国工商银行|3.21685|0.0|81992|China|62|2021-01-31
战机：代号666|4.21662|0.0|2299|None|63|2021-01-31
知乎 - 有问题，就会有答案|4.76177|0.0|1082910|China|64|2021-01-31
贪吃蛇进化论-新玩法解锁绝版皮肤|4.80772|0.0|361466|China|65|2021-01-31
饿了么-外卖美食,30分钟准时送达|4.90699|0.0|9599389|China|66|2021-01-31
搜狗输入法-语音变声斗图表情|4.8761|0.0|5253649|China|67|2021-01-31
酷狗铃声-手机铃声直接设置|4.83614|0.0|533254|China|68|2021-01-31
中国联通手机营业厅客户端(官方版)|3.12332|0.0|86384|China|69|2021-01-31
夸克-阿里巴巴旗下智能搜索|4.35309|0.0|60018|China|70|2021-01-31
QQ邮箱|4.21346|0.0|1560|China|71|2021-01-31
微视-短视频创作与分享|4.04417|0.0|201585|China|72|2021-01-31
和平营地|3.81212|0.0|24314|China|73|2021-01-31
贪吃蛇大作战®-等你来战|4.56754|0.0|753399|China|74|2021-01-31
虎牙直播-游戏互动直播平台|4.18063|0.0|321364|China|75|2021-01-31
抖音火山版 - 原火山小视频|4.18081|0.0|103299|China|76|2021-01-31
欢乐斗地主|4.63786|0.0|936554|China|77|2021-01-31
韩剧TV-追剧大本营|4.90492|0.0|4751985|China|78|2021-01-31
百度地图-路线规划,出行必备|4.87509|0.0|1764195|China|79|2021-01-31
WPS Office|4.8129|0.0|1001586|China|80|2021-01-31
我眼神儿贼好! - 脑洞大开的休闲解谜游戏|4.71071|0.0|85764|None|81|2021-01-31
大众点评-发现品质生活|4.91732|0.0|1918159|China|82|2021-01-31
驯龙物语 - 宠物精灵养成策略回合制游戏!|4.38217|0.0|157|None|83|2021-01-31
京东到家-买菜超市生鲜外卖送药到家|4.9157|0.0|228699|None|84|2021-01-31
